src_ip,dst_ip,Src Port,Dst Port,Protocol,Timestamp,Flow Duration,Flow Byts/s,Flow Pkts/s,Fwd Pkts/s,Bwd Pkts/s,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Pkt Len Max,Pkt Len Min,Pkt Len Mean,Pkt Len Std,Pkt Len Var,Fwd Header Len,Bwd Header Len,Fwd Seg Size Min,Fwd Act Data Pkts,Flow IAT Mean,Flow IAT Max,Flow IAT Min,Flow IAT Std,Fwd IAT Tot,Fwd IAT Max,Fwd IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Tot,Bwd IAT Max,Bwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Init Fwd Win Byts,Init Bwd Win Byts,Active Max,Active Min,Active Mean,Active Std,Idle Max,Idle Min,Idle Mean,Idle Std,Fwd Byts/b Avg,Fwd Pkts/b Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Blk Rate Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,CWE Flag Count,Subflow Fwd Pkts,Subflow Bwd Pkts,Subflow Fwd Byts,Subflow Bwd Byts,Label
127.0.0.1,127.0.0.1,42844,20000,6,2026-05-12 07:26:18,0.00054,1353703.7037037036,22222.222222222223,12962.962962962964,9259.25925925926,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,4.909090909090909e-05,0.000242,0.0,6.462261712920717e-05,0.00054,0.000274,0.0,9e-05,8.87336839462144e-05,0.000429,0.000242,2.2e-05,0.00010725,8.560775373761422e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,49355,20000,6,2026-05-12 07:21:21,0.638789,20062.96288758886,309.9615052857829,156.54621479079944,153.41529049498345,100,98,6533,6283,77,56,65.33,9.350994599506516,73,44,64.11224489795919,8.655401348952777,77,44,64.72727272727273,9.033963057350824,81.61248852157942,2000,1960,20,49,0.0032425837563451,0.016703,0.0,0.0056454854637274,0.6387569999999998,0.016703,0.0,0.0064520909090909,0.0065373398817186,0.638636,0.01679,4e-05,0.0065838762886597,0.0066502476618601,49,47,0,0,1,3,1,96,195,0,0,0.98,64.72727272727273,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.33,64.11224489795919,0,100,98,6533,6283,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,16329,20000,6,2026-05-12 07:12:06,0.253998,22886.006976432884,354.3334986889661,181.10378821880488,173.2297104701612,46,44,3013,2800,77,56,65.5,9.401086893684615,73,44,63.63636363636363,8.819118975506127,77,44,64.58888888888889,9.16865971599199,84.06432098765431,920,880,20,22,0.0028539101123595,0.016456,0.0,0.005114694975123,0.2538299999999999,0.016456,0.0,0.0056406666666666,0.0060037574530918,0.253971,0.016545,6.2e-05,0.0059063023255813,0.0061035785939713,22,20,0,0,1,3,1,42,87,0,0,0.9565217391304348,64.58888888888889,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5,63.63636363636363,0,46,44,3013,2800,NORMAL
127.0.0.1,127.0.0.1,56974,20000,6,2026-05-12 07:27:22,0.000477,1532494.7589098532,25157.232704402515,14675.052410901468,10482.18029350105,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,4.3363636363636365e-05,0.000229,0.0,6.079065826450151e-05,0.000477,0.00026,0.0,7.95e-05,8.508769985530615e-05,0.000401,0.000229,2.2e-05,0.00010025,7.757697789937425e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,5714,20000,6,2026-05-12 07:14:52,1.824346,8323.530733753356,128.2651426867491,64.68071297878801,63.5844297079611,118,116,7741,7444,77,56,65.60169491525424,9.589135651923542,73,44,64.17241379310344,8.632612444786266,77,44,64.8931623931624,9.15543112360628,83.82191905909852,2360,2320,20,58,0.0078298111587982,0.040808,0.0,0.0138022009188637,1.824169,0.040808,0.0,0.015591188034188,0.016074983015201,1.824207,0.040995,8.1e-05,0.0158626695652173,0.0162298709473943,58,56,0,0,1,3,1,114,231,0,0,0.9830508474576272,64.8931623931624,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.60169491525424,64.17241379310344,0,118,116,7741,7444,NORMAL
127.0.0.1,127.0.0.1,56954,20000,6,2026-05-12 07:23:00,1.170235,9844.176597008294,152.106200891274,76.9076296641273,75.19857122714669,90,88,5882,5638,77,56,65.35555555555555,9.36697640189086,73,44,64.06818181818181,8.671787399043804,77,44,64.71910112359551,9.052889245230125,81.95480368640324,1800,1760,20,44,0.0066114971751412,0.033933,0.0,0.0117217254066915,1.170162,0.033933,0.0,0.0131478876404494,0.0136875240022882,1.1700740000000005,0.034039,0.000115,0.0134491264367816,0.01382019052034,44,42,0,0,1,3,1,86,175,0,0,0.9777777777777776,64.71910112359551,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.35555555555555,64.06818181818181,0,90,88,5882,5638,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,47984,20000,6,2026-05-12 07:27:22,0.000696,1050287.3563218392,17241.379310344826,10057.471264367816,7183.908045977011,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,6.327272727272727e-05,0.000412,0.0,0.0001114198373957,0.000696,0.000491,0.0,0.000116,0.0001702175079126,0.0006309999999999,0.000412,4.4e-05,0.0001577499999999,0.000148792430923,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,63496,20000,6,2026-05-12 07:27:48,0.000425,1720000.0,28235.29411764706,16470.58823529412,11764.705882352942,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.863636363636364e-05,0.000174,0.0,4.71424779062418e-05,0.000425,0.000218,0.0,7.083333333333334e-05,7.414269275450473e-05,0.000332,0.000174,2.5e-05,8.3e-05,5.539404300103035e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,3346,20000,6,2026-05-12 07:25:25,0.674263,9800.330138239828,151.27628240019104,77.12124200794052,74.15504039225051,52,50,3421,3187,80,56,65.78846153846153,9.769136129159998,73,44,63.74,8.785920555069913,80,44,64.7843137254902,9.35637294709364,87.5417147251057,1040,1000,20,25,0.0066758712871287,0.036449,0.0,0.0120881266069073,0.6742149999999999,0.036449,0.0,0.0132199019607843,0.0142442480324514,0.6741870000000002,0.036524,7e-05,0.0137589183673469,0.0143763380478759,25,23,0,0,1,3,1,48,99,0,0,0.9615384615384616,64.7843137254902,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.78846153846153,63.74,0,52,50,3421,3187,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,48118,20000,6,2026-05-12 07:27:55,0.000849,861012.9564193168,14134.275618374557,8244.994110718491,5889.2815076560655,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,7.718181818181817e-05,0.000268,0.0,8.072491806557759e-05,0.000849,0.000268,0.0,0.0001415,9.842890835521848e-05,0.000686,0.000322,5.7e-05,0.0001715,0.000102631622807,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,22599,20000,6,2026-05-12 07:14:14,0.268825,24528.968659908864,379.4289965590998,193.43439040267836,185.99460615642147,52,50,3407,3187,77,56,65.51923076923077,9.437018728666756,73,44,63.74,8.785920555069913,77,44,64.6470588235294,9.166913072078822,84.03229527104959,1040,1000,20,25,0.0026616336633663,0.013809,0.0,0.0047368873280738,0.26878,0.013809,0.0,0.0052701960784313,0.005541126097838,0.268754,0.013883,4.6e-05,0.005484775510204,0.005628236238262,25,23,0,0,1,3,1,48,99,0,0,0.9615384615384616,64.6470588235294,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.51923076923077,63.74,0,52,50,3407,3187,NORMAL
127.0.0.1,127.0.0.1,46623,20000,6,2026-05-12 07:26:14,0.000419,1744630.0715990453,28639.618138424823,16706.443914081145,11933.174224343677,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.809090909090909e-05,0.000197,0.0,5.377132481072813e-05,0.000419,0.000232,0.0,6.983333333333334e-05,7.918210375808133e-05,0.000332,0.000197,1.8e-05,8.3e-05,6.787120155117338e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,2394,20000,6,2026-05-12 07:26:26,0.000408,1791666.6666666667,29411.764705882357,17156.86274509804,12254.901960784317,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.70909090909091e-05,0.00018,0.0,4.898507109398378e-05,0.000408,0.000206,0.0,6.8e-05,6.789207121110191e-05,0.000327,0.00018,1.9e-05,8.175000000000001e-05,6.032982264187423e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,8432,20000,6,2026-05-12 07:23:03,1.396734,9550.852202352058,147.48692306480692,74.45941746961125,73.02750559519565,104,102,6799,6541,77,56,65.375,9.40047819978406,73,44,64.12745098039215,8.649687253359536,77,44,64.75728155339806,9.05802869680727,82.047883872184,2080,2040,20,51,0.0068133365853658,0.036735,0.0,0.0120607149081829,1.396626,0.036735,0.0,0.0135594757281553,0.0140736533935451,1.3966719999999997,0.036873,9e-05,0.0138284356435643,0.0142051642773622,51,49,0,0,1,3,1,100,203,0,0,0.9807692307692308,64.75728155339806,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.375,64.12745098039215,0,104,102,6799,6541,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,13557,20000,6,2026-05-12 07:20:49,0.421296,14407.922220956289,223.1210360411682,113.93414606357526,109.18688997759295,48,46,3141,2929,77,56,65.4375,9.378402160460668,73,44,63.67391304347826,8.807245899840918,77,44,64.57446808510639,9.145966861051352,83.64870982344954,960,920,20,23,0.004530064516129,0.02332,0.0,0.0081400629278253,0.4211090000000001,0.02332,0.0,0.0089597659574468,0.0095631691782828,0.4211359999999999,0.023389,8.8e-05,0.0093585777777777,0.0096777660932191,23,21,0,0,1,3,1,44,91,0,0,0.9583333333333334,64.57446808510639,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4375,63.67391304347826,0,48,46,3141,2929,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,55215,20000,6,2026-05-12 07:26:54,0.000773,945666.235446313,15523.932729624838,9055.627425614488,6468.305304010349,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,7.027272727272728e-05,0.000274,0.0,7.784610798829712e-05,0.000773,0.000345,0.0,0.0001288333333333,0.0001130684404341,0.000587,0.000274,5e-05,0.00014675,8.139218328562024e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,22281,20000,6,2026-05-12 07:28:14,0.000384,1903645.8333333333,31250.0,18229.166666666668,13020.833333333332,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.490909090909092e-05,0.000182,0.0,4.9527686555473085e-05,0.0003839999999999,0.000207,0.0,6.4e-05,7.020921117156448e-05,0.000305,0.000182,1.6e-05,7.625e-05,6.295385214583776e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,33293,20000,6,2026-05-12 07:27:35,0.000558,1310035.8422939067,21505.37634408602,12544.802867383512,8960.57347670251,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,5.072727272727273e-05,0.000125,0.0,3.8730046848998514e-05,0.000558,0.000191,0.0,9.3e-05,6.586349520030046e-05,0.000416,0.000145,1.4e-05,0.000104,5.245474239761359e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,45071,20000,6,2026-05-12 07:30:38,0.0151,246754.9668874172,3841.059602649007,1986.754966887417,1854.3046357615888,30,28,1958,1768,77,56,65.26666666666667,9.084541204094398,73,44,63.142857142857146,8.959090697300088,77,44,64.24137931034483,9.086386833263807,82.56242568370988,600,560,20,14,0.0002649122807017,0.001061,0.0,0.0003682483087085,0.015057,0.001061,0.0,0.0005192068965517,0.0003803952009659,0.0150219999999999,0.001124,9.3e-05,0.0005563703703703,0.0004334707601013,14,12,0,0,1,3,1,26,55,0,0,0.9333333333333332,64.24137931034483,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.26666666666667,63.142857142857146,0,30,28,1958,1768,REPLAY
127.0.0.1,127.0.0.1,18118,20000,6,2026-05-12 07:27:34,0.000978,747443.7627811861,12269.938650306747,7157.464212678937,5112.474437627812,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,8.89090909090909e-05,0.000262,0.0,7.97945709539127e-05,0.000978,0.000385,0.0,0.0001629999999999,0.0001336388167163,0.000711,0.000262,4.7e-05,0.00017775,7.951847269660051e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,35035,20000,6,2026-05-12 07:12:15,1.165067,10352.194337321373,159.64747091798154,80.68205519510894,78.96541572287259,94,92,6165,5896,77,56,65.58510638297872,9.55878739579683,73,44,64.08695652173913,8.664836702735151,77,44,64.84408602150538,9.158249848834414,83.87354029367557,1880,1840,20,46,0.0062976594594594,0.031845,0.0,0.0111268111435654,1.1650030000000002,0.031845,0.0,0.0125269139784946,0.0129722179652839,1.1650060000000004,0.03204,6.5e-05,0.0128022637362637,0.0130883059723994,46,44,0,0,1,3,1,90,183,0,0,0.9787234042553192,64.84408602150538,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.58510638297872,64.08695652173913,0,94,92,6165,5896,NORMAL
127.0.0.1,127.0.0.1,17140,20000,6,2026-05-12 07:12:54,0.806662,12373.2120764335,190.91019534823755,96.69477426728916,94.2154210809484,78,76,5117,4864,77,56,65.6025641025641,9.56266745265114,73,44,64.0,8.69664182011473,77,44,64.81168831168831,9.180562102955736,84.28272052622704,1560,1520,20,38,0.0052723006535947,0.026318,0.0,0.009296379475232,0.8065619999999999,0.026318,0.0,0.0104748311688311,0.0108288132594416,0.8065900000000001,0.026576,8.1e-05,0.0107545333333333,0.0109722637182225,38,36,0,0,1,3,1,74,151,0,0,0.9743589743589745,64.81168831168831,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6025641025641,64.0,0,78,76,5117,4864,NORMAL
127.0.0.1,127.0.0.1,62177,20000,6,2026-05-12 07:19:59,0.956527,13946.286931785511,215.36245187015103,108.72667473056173,106.63577713958936,104,102,6799,6541,77,56,65.375,9.40047819978406,73,44,64.12745098039215,8.649687253359536,77,44,64.75728155339806,9.05802869680727,82.047883872184,2080,2040,20,51,0.0046659853658536,0.023825,0.0,0.0081607829959571,0.9564609999999998,0.023825,0.0,0.0092860291262135,0.0094700458282651,0.9563849999999996,0.024003,7.2e-05,0.0094691584158415,0.0096149385438819,51,49,0,0,1,3,1,100,203,0,0,0.9807692307692308,64.75728155339806,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.375,64.12745098039215,0,104,102,6799,6541,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,42306,20000,6,2026-05-12 07:26:55,0.000412,1774271.844660194,29126.21359223301,16990.291262135925,12135.922330097088,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.745454545454545e-05,0.000177,0.0,4.9271720888749583e-05,0.000412,0.000215,0.0,6.866666666666666e-05,7.507699751292373e-05,0.000312,0.000177,1.6e-05,7.8e-05,5.986234208582221e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,8058,20000,6,2026-05-12 07:32:22,1.085783,8950.223018779996,138.14915134976326,69.99557001721338,68.15358133254988,76,74,4983,4735,77,56,65.5657894736842,9.523289356425384,73,44,63.98648648648648,8.701496055344089,77,44,64.78666666666666,9.161212923091693,83.92782222222223,1520,1480,20,37,0.0072871342281879,0.024811,0.0,0.0084021110839209,1.085709,0.024924,0.0,0.01447612,0.0063705832741018,1.085573,0.024811,0.000261,0.0148708630136986,0.0058047640455982,37,35,0,0,1,3,1,72,147,0,0,0.9736842105263158,64.78666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.5657894736842,63.98648648648648,0,76,74,4983,4735,ARP_POISONING
127.0.0.1,127.0.0.1,17595,20000,6,2026-05-12 07:26:29,0.000692,1056358.3815028905,17341.040462427743,10115.606936416185,7225.43352601156,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,6.290909090909091e-05,0.000222,0.0,6.389971481719623e-05,0.000692,0.000286,0.0,0.0001153333333333,9.034686245551397e-05,0.0005989999999999,0.000222,4.9e-05,0.0001497499999999,7.072614438805498e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,32932,20000,6,2026-05-12 07:19:48,0.345698,14538.701409901128,225.6304635838217,115.7079300429855,109.9225335408362,40,38,2613,2413,77,56,65.325,9.23955491352262,73,44,63.5,8.860765085179542,77,44,64.43589743589743,9.10281689789815,82.86127547666008,800,760,20,19,0.0044895844155844,0.024836,0.0,0.0081070550201671,0.345612,0.024836,0.0,0.0088618461538461,0.0095430387853336,0.34551,0.024922,0.000177,0.0093381081081081,0.0097152673768933,19,17,0,0,1,3,1,36,75,0,0,0.95,64.43589743589743,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.325,63.5,0,40,38,2613,2413,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,17393,20000,6,2026-05-12 07:26:27,0.000406,1800492.6108374384,29556.65024630542,17241.379310344826,12315.27093596059,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.690909090909091e-05,0.000155,0.0,3.922535021097394e-05,0.000406,0.000196,0.0,6.766666666666667e-05,6.252643885234114e-05,0.000345,0.000155,3.3e-05,8.625e-05,4.3859862060886605e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,51037,20000,6,2026-05-12 07:26:41,0.000886,825056.4334085779,13544.018058690746,7900.677200902935,5643.340857787811,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,8.054545454545455e-05,0.000409,0.0,0.0001098340596589,0.000886,0.000464,0.0,0.0001476666666666,0.0001485896661578,0.000772,0.000409,5.5e-05,0.000193,0.0001359632303234,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,9598,20000,6,2026-05-12 07:26:48,0.000383,1908616.187989556,31331.59268929504,18276.76240208877,13054.830287206269,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,3.481818181818182e-05,0.000168,0.0,4.497235146947749e-05,0.000383,0.000208,0.0,6.383333333333333e-05,7.08458812415294e-05,0.000306,0.000168,1.6e-05,7.65e-05,5.6091443197692815e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,6756,20000,6,2026-05-12 07:28:31,0.000577,1240901.213171577,20797.227036395147,12131.715771230502,8665.511265164645,7,5,418,298,66,56,59.71428571428572,4.333071682315172,66,56,59.6,4.454211490264017,66,56,59.66666666666666,4.384315479321969,19.222222222222225,140,100,20,1,5.2454545454545446e-05,0.000194,0.0,5.050897964514219e-05,0.000577,0.000259,0.0,9.616666666666668e-05,8.211661761719664e-05,0.00049,0.000194,6.4e-05,0.0001225,4.852576635149619e-05,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,59.66666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.71428571428572,59.6,0,7,5,418,298,DNP3_ENUMERATE
127.0.0.1,127.0.0.1,28317,20000,6,2026-05-12 07:27:58,0.000726,1006887.052341598,16528.92561983471,9641.873278236915,6887.052341597797,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,6.599999999999999e-05,0.000372,0.0,9.9826212626107e-05,0.000726,0.000443,0.0,0.000121,0.0001528539608035,0.000601,0.000372,4.5e-05,0.00015025,0.0001294650049241,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,28170,20000,6,2026-05-12 07:31:02,0.001635,372477.0642201834,6116.207951070337,3669.7247706422017,2446.483180428135,6,4,389,220,75,56,64.83333333333333,7.581043610362773,64,44,55.0,7.14142842854285,75,44,60.9,8.83685464404615,78.09,120,80,20,2,0.0001816666666666,0.000826,0.0,0.0002451230983268,0.001604,0.000826,0.0,0.0003208,0.0002733213493307,0.0014559999999999,0.000886,0.000215,0.0004853333333333,0.0002890217215981,2,0,0,0,1,3,1,2,7,0,0,0.6666666666666666,60.9,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.83333333333333,55.0,0,6,4,389,220,REPLAY
127.0.0.1,127.0.0.1,42007,20000,6,2026-05-12 07:28:14,0.000841,869203.329369798,14268.727705112962,8323.424494649227,5945.303210463734,7,5,426,305,74,56,60.85714285714285,6.401530429259451,73,56,61.0,6.752777206453653,74,56,60.91666666666666,6.550551291473277,42.90972222222222,140,100,20,1,7.645454545454546e-05,0.000447,0.0,0.0001187199635784,0.000841,0.000528,0.0,0.0001401666666666,0.0001796110767433,0.000744,0.000447,6.8e-05,0.000186,0.0001527105104437,1,1,0,0,2,3,0,2,10,0,0,0.7142857142857143,60.91666666666666,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.85714285714285,61.0,0,7,5,426,305,DNP3_INFO
127.0.0.1,127.0.0.1,36263,20000,6,2026-05-12 07:19:08,0.223397,25976.1769406035,402.8702265473574,205.9114491242049,196.9587774231525,46,44,3003,2800,77,56,65.28260869565217,9.209312497302276,73,44,63.63636363636363,8.819118975506127,77,44,64.47777777777777,9.058118246790528,82.04950617283951,920,880,20,22,0.0025100786516853,0.012919,0.0,0.0043726999301583,0.2233509999999999,0.012919,0.0,0.0049633555555555,0.0050665626531233,0.223321,0.012998,0.000105,0.0051935116279069,0.0051638217205372,22,20,0,0,1,3,1,42,87,0,0,0.9565217391304348,64.47777777777777,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.28260869565217,63.63636363636363,0,46,44,3003,2800,DNP3_COMMAND_INJECTION
127.0.0.1,127.0.0.1,42205,20000,6,2026-05-12 07:17:43,1.374529,8757.90907285332,135.319080208566,68.3870620408882,66.93201816767781,94,92,6142,5896,77,56,65.34042553191489,9.351929134800308,73,44,64.08695652173913,8.664836702735151,77,44,64.72043010752688,9.040370141101846,81.7282922881258,1880,1840,20,46,0.0074298864864864,0.035987,0.0,0.0131094940959588,1.3743570000000005,0.035987,0.0,0.0147780322580645,0.0152748659262029,1.3744259999999997,0.03609,8.1e-05,0.0151035824175824,0.0154098419999358,46,44,0,0,1,3,1,90,183,0,0,0.9787234042553192,64.72043010752688,65228,65228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.34042553191489,64.08695652173913,0,94,92,6142,5896,DNP3_COMMAND_INJECTION
